xlat,xlong,wsp_avg_150.0,xland_avg,wsp_max_150.0,xland_max,wsp_min_150.0,xland_min,wsp_stddev_150.0,xland_stddev
51.820080,-2.944183,7.7528188808,1.0,28.975893,1,0.094231,1,3.980093827621046,0.0
53.659580,1.773865,10.0727416242,2.0,29.223013,2,0.053888,2,4.978824959222779,0.0
51.388107,-3.543121,9.3142927999,2.0,29.497655,2,0.185882,2,4.59347811861919,0.0
51.646744,1.684113,9.5995629981,2.0,27.902717,2,0.183594,2,4.518724311654066,0.0
53.526363,-2.843933,8.3139467677,1.0,28.395559,1,0.130739,1,4.009100035157852,0.0
53.587315,4.503265,10.2475208323,2.0,33.763373,2,0.134964,2,4.838479823474318,0.0
53.978065,-3.223389,9.5181676233,2.0,32.055857,2,0.204399,2,4.90513937301256,0.0
52.672676,-0.463196,8.8387300555,1.0,27.562675,1,0.239162,1,3.9903347974137864,0.0
53.590450,4.874817,10.2335681024,2.0,32.769306,2,0.137431,2,4.779336012951175,0.0
51.946083,-0.668793,8.8884417559,1.0,26.697331,1,0.176712,1,4.002528906694228,0.0
52.577019,4.329834,9.7074661717,2.0,31.124579,2,0.361672,2,4.654472150689154,0.0
53.829426,2.615936,10.1965178560,2.0,31.603881,2,0.224281,2,4.952399683820925,0.0
51.547501,2.830688,9.6780250733,2.0,29.758202,2,0.172526,2,4.674738855263569,0.0
52.182953,-4.057800,8.5773903112,1.0,25.463476,1,0.081220,1,4.292720984209728,0.0
53.070553,-4.350525,8.9431157338,2.0,28.120322,2,0.133867,2,4.694336893223905,0.0
53.580639,-1.446259,7.7572398588,1.0,27.381117,1,0.056866,1,3.8541726601714728,0.0
53.593456,1.419067,10.0167878287,2.0,29.985624,2,0.199460,2,4.955639433544485,0.0
53.888462,-0.803223,8.0923922044,1.0,27.406288,1,0.162128,1,3.8531047661868985,0.0
52.223309,-3.982635,8.6194526338,1.0,28.183616,1,0.111007,1,4.45952488869011,0.0
