xlat,xlong,wsp_avg_150.0,xland_avg,wsp_max_150.0,xland_max,wsp_min_150.0,xland_min,wsp_stddev_150.0,xland_stddev
54.750847,0.566925,10.0073470066,2.0,31.223846,2,0.015747,2,4.849406058804406,0.0
54.647602,1.659180,10.2428603817,2.0,30.196971,2,0.096488,2,4.964947156358105,0.0
55.115017,5.329163,10.5464644122,2.0,31.789252,2,0.263597,2,4.818882303664656,0.0
55.937538,-2.691833,9.3903460384,1.0,40.758361,1,0.108560,1,4.8520212248232095,0.0
55.966053,4.933899,10.5910851443,2.0,34.676238,2,0.420802,2,4.848229367487586,0.0
56.556572,4.388885,10.6037478471,2.0,39.108184,2,0.179811,2,4.940342939139617,0.0
54.520950,-2.777985,9.5900138385,1.0,28.887226,1,0.227374,1,4.779628776157612,0.0
54.816753,-1.636414,8.7331992150,1.0,29.028393,1,0.088582,1,4.32464820252654,0.0
55.308613,3.637573,10.4565102725,2.0,32.123983,2,0.229667,2,4.97330553438562,0.0
56.136421,0.776886,10.4329424975,2.0,40.331058,2,0.203903,2,5.031318256817725,0.0
54.226494,-0.784363,7.7480501177,1.0,26.816199,1,0.138685,1,4.011983334018413,0.0
54.182598,-3.744598,9.7807426042,2.0,33.333342,2,0.154514,2,4.876207097945021,0.0
54.485310,-1.169281,8.2846441844,1.0,28.762459,1,0.092215,1,4.161724173518623,0.0
55.195824,-2.573608,8.8167715976,1.0,27.910473,1,0.039657,1,4.52333541693275,0.0
55.243813,0.250580,10.0910687482,2.0,32.672173,2,0.257795,2,4.862700555664096,0.0
55.273296,3.550140,10.4496387004,2.0,32.226718,2,0.184861,2,4.958605302055253,0.0
55.314606,3.393250,10.4289633433,2.0,33.013560,2,0.081955,2,4.963263620665838,0.0
54.992970,3.818573,10.4649690567,2.0,30.354092,2,0.130595,2,4.966143308881702,0.0
56.546661,-3.163177,8.2564196518,1.0,28.699947,1,0.137765,1,4.375446434378369,0.0
54.427841,-1.821686,9.5927278799,1.0,34.042210,1,0.161028,1,4.848694179569823,0.0
55.528549,3.626556,10.4416279633,2.0,32.292432,2,0.084237,2,4.965666072664628,0.0
56.452183,0.616119,10.4792221098,2.0,40.825517,2,0.118483,2,5.0735817250527715,0.0
54.934093,-4.376312,8.6522925221,1.0,29.277449,1,0.114738,1,4.342241788623531,0.0
55.240036,-4.221985,9.0945351904,1.0,32.986294,1,0.148910,1,4.554554080738591,0.0
55.586838,-3.785248,9.0579003196,1.0,35.032518,1,0.176157,1,4.482571925608292,0.0
56.600029,3.577271,10.4599839778,2.0,40.666611,2,0.195221,2,5.038676260736698,0.0
54.240383,4.060913,10.4270030337,2.0,31.639139,2,0.438019,2,4.8880272323472855,0.0
54.731728,4.317535,10.4957212208,2.0,31.196456,2,0.141485,2,4.919981969348494,0.0
55.345284,4.064575,10.4720053918,2.0,31.467372,2,0.186434,2,4.952659326214117,0.0
55.419418,1.608337,10.2910959361,2.0,33.875772,2,0.124147,2,4.989737647179101,0.0
56.853130,3.001617,10.4459965093,2.0,40.887862,2,0.157626,2,5.108650968233654,0.0
55.617111,1.642883,10.3262269768,2.0,35.369838,2,0.150304,2,5.022367859757015,0.0
55.970451,-2.655975,9.4388044474,1.0,40.451766,1,0.139113,1,4.848713271222475,0.0
56.247509,1.037842,10.4454399500,2.0,40.541248,2,0.409726,2,5.079108294575717,0.0
55.945049,-3.447540,8.3970493831,1.0,36.016860,1,0.072760,1,4.596946129459895,0.0
56.018978,-1.424774,10.0859244215,2.0,38.764996,2,0.225399,2,4.8243378336027956,0.0
55.738903,-0.519836,10.1405271919,2.0,36.243009,2,0.142823,2,4.801461097627653,0.0
55.297260,0.476196,10.1379464959,2.0,33.854660,2,0.217307,2,4.888714727530207,0.0
55.702377,-0.357697,10.1806368441,2.0,36.278398,2,0.101985,2,4.809434959261941,0.0
56.098640,-1.006317,10.2810087932,2.0,39.027019,2,0.161659,2,4.865146033565166,0.0
56.121632,-3.982178,7.7100404461,1.0,39.107510,1,0.045236,1,4.73048411474701,0.0
56.634289,-2.082275,9.8132145438,2.0,34.743272,2,0.236635,2,4.662542964222109,0.0
55.369263,2.209778,10.3172438027,2.0,32.684986,2,0.226554,2,5.002666115692888,0.0
56.112289,-0.661560,10.3593106232,2.0,39.680050,2,0.102200,2,4.898097215866688,0.0
54.195908,-0.581940,8.5287994507,1.0,28.895491,1,0.101227,1,4.178203149382236,0.0
55.610497,-2.203949,9.3302841216,1.0,33.792099,1,0.093849,1,4.976514222575161,0.0
55.754814,4.348785,10.4985046412,2.0,32.790782,2,0.142637,2,4.922846343421999,0.0
56.504002,-0.409485,10.4949830064,2.0,40.528727,2,0.085246,2,4.985464328718185,0.0
55.622501,0.903870,10.3246862341,2.0,37.217579,2,0.135310,2,4.978921890392606,0.0
56.512398,-3.809753,8.7635958496,1.0,37.014945,1,0.146462,1,4.753026804462308,0.0
56.819542,0.940735,10.4933725822,2.0,43.991588,2,0.119357,2,5.1233351629584325,0.0
54.524044,1.027344,10.1220277117,2.0,29.738712,2,0.158340,2,4.929970603738814,0.0
56.608364,-4.315186,9.0542045010,1.0,30.245931,1,0.026834,1,4.448428048147086,0.0
54.786049,-3.671417,9.2184081224,2.0,34.858281,2,0.153276,2,4.926428682416193,0.0
55.905941,3.522888,10.4220579586,2.0,34.986711,2,0.195801,2,5.000131215901969,0.0
54.136513,1.817322,10.1662999163,2.0,28.531209,2,0.122555,2,4.993008561397567,0.0
55.998337,-1.366547,10.0814267312,2.0,38.575155,2,0.176996,2,4.812900829191,0.0
56.604191,3.626160,10.4646724742,2.0,40.760589,2,0.171845,2,5.026944350988292,0.0
54.366203,-1.652985,8.2129038371,1.0,33.141395,1,0.128664,1,4.380236956032389,0.0
54.969875,0.782837,10.1348999125,2.0,31.836183,2,0.264158,2,4.8953131785163695,0.0
54.111019,1.066284,10.0668783408,2.0,29.642301,2,0.148001,2,4.926382120600053,0.0
56.394886,3.435394,10.4449816108,2.0,38.722598,2,0.131819,2,5.054744071881229,0.0
56.810360,-2.873322,9.9533997353,1.0,31.127904,1,0.351618,1,5.0311849414860905,0.0
54.380611,0.739624,10.0052220476,2.0,29.000848,2,0.222435,2,4.874089486172161,0.0
54.875896,-4.202026,8.7071062841,1.0,30.035368,1,0.141206,1,4.276102808847471,0.0
54.715927,1.781952,10.2410897389,2.0,31.323064,2,0.177702,2,4.975322746436752,0.0
55.092731,3.695648,10.4619232547,2.0,31.468090,2,0.328257,2,4.950699343548841,0.0
55.235546,2.833130,10.3553569637,2.0,32.225837,2,0.105711,2,4.973563372192365,0.0
55.716076,4.211884,10.4683330949,2.0,32.916904,2,0.165551,2,4.94269856749921,0.0
56.041256,-4.146454,9.5317919595,1.0,38.726425,1,0.198944,1,4.5185171630515,0.0
56.127602,3.856873,10.4693493619,2.0,35.900214,2,0.179146,2,4.979217323956455,0.0
54.579060,3.211090,10.3754035294,2.0,30.174352,2,0.288885,2,4.942689300609887,0.0
55.635368,-2.015778,9.3457005186,1.0,33.661684,1,0.205845,1,4.58740335527396,0.0
55.703697,0.629669,10.3330091716,2.0,38.334142,2,0.150904,2,4.962959793353579,0.0
55.793415,4.485901,10.5290734031,2.0,32.951451,2,0.095780,2,4.922117102385896,0.0
54.786636,2.769562,10.3201384558,2.0,31.401168,2,0.195273,2,4.970644077444823,0.0
55.931633,-3.541931,8.9004382456,1.0,37.054953,1,0.142629,1,4.572248388768033,0.0
55.966690,2.667084,10.3404184556,2.0,36.540352,2,0.169940,2,5.066625706747438,0.0
56.241787,-3.734589,9.4802440087,1.0,36.832900,1,0.055546,1,5.026857230868518,0.0
56.378410,2.343079,10.3759829654,2.0,39.603465,2,0.113312,2,5.1401298856607545,0.0
56.541107,1.740631,10.4020062307,2.0,40.187396,2,0.176686,2,5.161620665622867,0.0
55.677597,-2.331390,8.4376352652,1.0,34.643300,1,0.050948,1,4.4531215392698025,0.0
56.274509,3.320312,10.4137350141,2.0,37.790904,2,0.141994,2,5.041271597964329,0.0
56.927635,0.140442,10.5631536491,2.0,38.838867,2,0.074370,2,5.067688594952322,0.0
54.686951,-3.578705,9.0089811717,2.0,32.232832,2,0.089505,2,4.8173414312427205,0.0
56.621731,-1.518311,10.3239703284,2.0,35.513583,2,0.231088,2,4.810541751571707,0.0
54.963398,-3.996338,8.1699947141,1.0,30.253592,1,0.086044,1,4.176292520177595,0.0
55.653198,-2.718933,8.7398536388,1.0,37.474175,1,0.184451,1,4.338815079222991,0.0
56.687939,5.405334,10.7718180540,2.0,38.129582,2,0.302049,2,4.843882449682133,0.0
56.721825,4.746521,10.6778209001,2.0,37.910418,2,0.193897,2,4.891054678469355,0.0
55.078480,2.636658,10.3241977925,2.0,31.200946,2,0.065781,2,4.98724794096941,0.0
56.062992,5.501343,10.6480436529,2.0,36.629989,2,0.300917,2,4.762811069413207,0.0
53.996853,1.292419,10.0838508293,2.0,29.919150,2,0.120739,2,4.962596169938383,0.0
54.216759,-3.325439,9.1640004226,1.0,32.845421,1,0.109363,1,4.76960972649638,0.0
55.385502,-2.209412,9.5354599034,1.0,31.660053,1,0.220348,1,4.623761695706246,0.0
55.504253,-2.159790,10.8734890033,1.0,35.282199,1,0.199554,1,5.4640764074947334,0.0
54.475281,-3.097870,9.3691540553,1.0,30.272022,1,0.080641,1,4.721864925949011,0.0
55.924469,3.419220,10.4030025528,2.0,35.715194,2,0.111254,2,4.990450692622388,0.0
56.370613,-1.516815,10.2955845695,2.0,40.579693,2,0.249012,2,4.855610342052617,0.0
56.787075,-1.535492,10.2976716898,2.0,32.487760,2,0.203596,2,4.791880385123411,0.0
56.903904,1.772949,10.4489271514,2.0,40.731130,2,0.149765,2,5.185375190972285,0.0
54.163700,-3.110107,8.7232718230,1.0,29.347527,1,0.047974,1,4.613952458934007,0.0
55.379944,-1.172333,9.5001629188,2.0,33.817340,2,0.224568,2,4.5013186323641285,0.0
55.680511,1.720795,10.3300185118,2.0,35.718323,2,0.189439,2,5.038918288562647,0.0
56.240917,1.239716,10.4312417378,2.0,39.965448,2,0.218714,2,5.091787109361673,0.0
56.579483,4.682556,10.6407314772,2.0,38.260447,2,0.143444,2,4.89744856849287,0.0
56.624680,-3.811340,7.6697705169,1.0,32.981662,1,0.105509,1,4.276542352753424,0.0
56.701271,-4.257507,7.6619092637,2.0,26.725341,2,0.096290,2,4.4481635322050534,0.0
54.586212,1.342804,10.1945265649,2.0,32.582846,2,0.138727,2,4.938604999303722,0.0
55.572044,2.588165,10.3408446004,2.0,36.027144,2,0.241279,2,5.035253577044915,0.0
55.881603,-4.272644,7.4896082715,1.0,34.464290,1,0.087870,1,4.141905132706712,0.0
56.109447,4.652161,10.5729182858,2.0,34.719520,2,0.179986,2,4.887710655288275,0.0
54.547352,0.491821,9.9224349934,2.0,30.334555,2,0.066233,2,4.798997352002621,0.0
54.785980,1.133911,10.1823495220,2.0,31.912111,2,0.231422,2,4.919089061777459,0.0
54.993889,4.828430,10.5381174304,2.0,30.332914,2,0.120189,2,4.858184780419934,0.0
55.005566,2.174896,10.2820383769,2.0,31.621678,2,0.161976,2,4.974206943893411,0.0
56.358234,1.850067,10.3859637406,2.0,40.404273,2,0.230955,2,5.162668357726698,0.0
56.633717,1.559357,10.4253017141,2.0,41.332086,2,0.068894,2,5.179573876395079,0.0
56.248760,1.586212,10.3959814034,2.0,39.465065,2,0.172264,2,5.107495500576506,0.0
56.043423,-3.744019,7.4696412072,1.0,34.847932,1,0.086600,1,4.18994739233025,0.0
54.366764,-1.220428,9.2054484591,1.0,27.520668,1,0.179927,1,4.11508458438403,0.0
55.113495,-4.311676,9.1169060665,1.0,32.158677,1,0.144175,1,4.480552621411938,0.0
55.448578,-3.573334,9.1898911656,1.0,35.108289,1,0.124592,1,4.3446684603635894,0.0
54.146244,1.387329,10.1278282463,2.0,31.674381,2,0.324526,2,4.981207255926631,0.0
55.946175,1.882599,10.3555847447,2.0,36.841805,2,0.191905,2,5.0772186594081505,0.0
56.067116,-0.095398,10.3875482197,2.0,38.816978,2,0.079591,2,4.930502839827014,0.0
55.983227,-2.561218,9.7625274668,1.0,41.047976,1,0.245352,1,5.09488860331624,0.0
56.386311,3.985443,10.4989175336,2.0,38.125185,2,0.133048,2,4.972149970588023,0.0
56.645031,-3.667511,6.8814835334,1.0,27.966169,1,0.033573,1,3.961184301676088,0.0
55.123264,2.526672,10.3105684238,2.0,31.575115,2,0.098564,2,5.004380407317008,0.0
56.493515,-2.935913,8.1241757614,1.0,30.657949,1,0.236421,1,4.018425885896162,0.0
54.607517,-3.543732,9.1681173437,1.0,31.503441,1,0.129648,1,4.85423754903761,0.0
54.660168,-2.787964,7.8734812333,1.0,28.857139,1,0.089523,1,4.497910099729733,0.0
56.692078,2.446228,10.4033622798,2.0,42.567668,2,0.154476,2,5.173730412062948,0.0
54.638721,-1.711731,8.3774420454,1.0,31.152063,1,0.245904,1,4.251983492748664,0.0
56.924324,2.272552,10.4147236255,2.0,39.541157,2,0.163189,2,5.185149245490925,0.0
54.215126,0.270386,9.7402136074,2.0,28.012008,2,0.216050,2,4.633151701074785,0.0
54.495434,-1.945068,9.8368413772,1.0,32.196898,1,0.241968,1,5.216673676938423,0.0
54.680965,-0.035919,9.6941554688,2.0,30.244925,2,0.347632,2,4.672315227101841,0.0
55.271336,2.919891,10.3763994346,2.0,32.523010,2,0.114628,2,4.974914684394683,0.0
55.428921,3.750916,10.4489051505,2.0,31.827619,2,0.156237,2,4.963190254658458,0.0
55.305199,-4.351471,9.1186375311,1.0,35.435637,1,0.171927,1,4.451127844990131,0.0
54.105686,-1.074036,8.0845527810,1.0,27.787680,1,0.199767,1,3.8828849391864275,0.0
55.019276,3.184937,10.4216113968,2.0,31.173220,2,0.178217,2,4.9620043796937,0.0
55.927933,4.795807,10.5701778432,2.0,33.630833,2,0.310861,2,4.87716290249667,0.0
56.363010,1.898499,10.3806194513,2.0,40.353789,2,0.266211,2,5.16687619756514,0.0
54.920162,2.152527,10.2757470109,2.0,30.793192,2,0.118165,2,4.96863964717045,0.0
55.594601,-3.141235,9.8627058138,1.0,36.189006,1,0.170708,1,4.991028694525279,0.0
54.031128,-3.245972,9.4924506125,2.0,32.019386,2,0.266695,2,4.883331404147356,0.0
54.749554,3.259766,10.3942191317,2.0,30.221353,2,0.118687,2,4.960008345755032,0.0
56.108833,2.128479,10.3561759001,2.0,37.824458,2,0.137285,2,5.114715840720762,0.0
56.614643,-0.654083,10.5302493339,2.0,38.986672,2,0.207813,2,4.966466488572415,0.0
54.852940,-3.407440,8.6223761969,1.0,32.245510,1,0.164059,1,4.822514402411037,0.0
55.787235,2.523743,10.3397874976,2.0,35.227888,2,0.169734,2,5.057495846999787,0.0
55.764740,-2.517670,9.2103485006,1.0,39.010271,1,0.153330,1,4.52643903053698,0.0
56.213287,-4.126495,7.4675752034,1.0,32.158971,1,0.118203,1,4.234476880672813,0.0
55.387501,0.787506,10.2239067802,2.0,33.115321,2,0.176087,2,4.942230799150531,0.0
56.979355,4.882629,10.7729485994,2.0,39.655557,2,0.153258,2,4.903422788078113,0.0
54.888325,-4.305969,9.2164690676,1.0,31.584398,1,0.150683,1,4.409909892268816,0.0
55.436565,3.213318,10.3958697683,2.0,32.571472,2,0.208229,2,4.983555298978114,0.0
56.715176,-4.161591,8.8389638883,1.0,28.644977,1,0.081934,1,4.736218784929226,0.0
54.871441,3.081848,10.3698627175,2.0,31.490074,2,0.166150,2,4.965359447228825,0.0
54.321732,0.711487,9.9865380750,2.0,28.854283,2,0.058201,2,4.858182302492672,0.0
54.579151,1.536835,10.2150607283,2.0,31.030046,2,0.116048,2,4.962647130153493,0.0
55.800976,4.238892,10.4750839252,2.0,34.375974,2,0.098059,2,4.932391230982684,0.0
55.874012,-1.466431,9.8763724578,2.0,39.265608,2,0.144429,2,4.727145011485678,0.0
56.373787,2.294586,10.3762363694,2.0,39.718735,2,0.157017,2,5.137689236451612,0.0
56.564285,4.486725,10.6204006608,2.0,38.786409,2,0.049988,2,4.927824356327431,0.0
56.651680,-2.802612,8.4277884253,1.0,27.978992,1,0.132193,1,4.3455409673994705,0.0
54.114964,-4.003998,9.9813621278,2.0,33.808588,2,0.142568,2,4.920490731135225,0.0
54.431835,1.200897,10.1467530445,2.0,29.717274,2,0.238942,2,4.93718915530876,0.0
55.379078,2.888855,10.3741650744,2.0,32.784328,2,0.111837,2,4.992773419650115,0.0
54.016457,4.681580,10.3721964746,2.0,32.209019,2,0.234446,2,4.873852130808874,0.0
54.052677,-2.104950,9.0789747318,1.0,29.597639,1,0.222540,1,4.5280042840727,0.0
54.574249,-1.348022,8.0590849958,1.0,28.442632,1,0.121304,1,3.926774038628022,0.0
55.403946,3.465820,10.4231559625,2.0,32.181166,2,0.078853,2,4.966007736249077,0.0
55.715076,-2.048706,9.3247620404,1.0,33.105233,1,0.218326,1,4.515623111205663,0.0
56.317108,-4.378998,8.7566192240,1.0,34.821621,1,0.129423,1,4.3510554158348285,0.0
54.643215,-0.118958,9.6161436882,2.0,31.327148,2,0.180010,2,4.608990847014941,0.0
56.659641,2.104340,10.3821074053,2.0,42.764679,2,0.202804,2,5.197869155799834,0.0
54.897274,3.363190,10.4186684951,2.0,29.995351,2,0.101716,2,4.964687137374215,0.0
55.171818,1.103851,10.2095441495,2.0,32.913343,2,0.274015,2,4.940760646049896,0.0
56.278431,-4.258850,9.0348370992,1.0,36.787628,1,0.112569,1,4.44481686854756,0.0
54.291435,-0.712524,8.7716663494,1.0,28.314900,1,0.334250,1,4.040487368417048,0.0
55.026688,5.253204,10.5516883004,2.0,31.252420,2,0.138004,2,4.837227442234323,0.0
55.063324,-3.894043,8.7550910900,1.0,31.633305,1,0.194582,1,4.237160454007597,0.0
55.149467,-3.883789,8.6202057005,1.0,32.918509,1,0.033750,1,4.301789484283059,0.0
55.184032,-3.455231,7.3659788281,1.0,29.252743,1,0.126156,1,4.260997486413903,0.0
56.035957,5.507538,10.6385569145,2.0,36.056549,2,0.129682,2,4.765084084592138,0.0
54.030457,2.133301,10.1892197507,2.0,31.104472,2,0.032370,2,4.991349026601363,0.0
54.536663,0.159241,9.7507670292,2.0,30.032260,2,0.162017,2,4.685649356066153,0.0
56.090336,4.410217,10.5355292930,2.0,34.856095,2,0.216808,2,4.9236255137635645,0.0
54.625465,3.723785,10.4395577045,2.0,31.433402,2,0.262692,2,4.9390489490987965,0.0
54.803787,0.790314,10.1045631607,2.0,30.684528,2,0.039103,2,4.867724141458999,0.0
54.035942,4.582916,10.3698322226,2.0,31.569569,2,0.184355,2,4.881899152318001,0.0
54.500813,3.566101,10.4135441272,2.0,30.106037,2,0.304779,2,4.9236299064604,0.0
54.598747,-2.422516,8.4788331290,1.0,33.607771,1,0.060640,1,5.00210996677388,0.0
55.551128,-2.228790,9.7919134230,1.0,33.704142,1,0.141365,1,5.0409282302356635,0.0
55.755596,-1.518433,9.6114934804,2.0,37.001721,2,0.263500,2,4.568795391580283,0.0
55.811058,0.344940,10.3570861185,2.0,38.064480,2,0.210634,2,4.9418920939331334,0.0
56.756748,-2.644958,8.1822805115,1.0,26.692940,1,0.193239,1,4.306690737297912,0.0
54.029755,-0.569427,8.9246642513,1.0,27.824740,1,0.135894,1,4.178134188166095,0.0
54.217331,4.114014,10.4205029471,2.0,32.120415,2,0.416417,2,4.887883601918274,0.0
55.590267,1.651489,10.3228946417,2.0,35.222967,2,0.249870,2,5.025153459492364,0.0
55.974556,2.170441,10.3463580583,2.0,37.112677,2,0.322463,2,5.0795983257544135,0.0
54.541630,-3.223328,9.8162569322,1.0,31.373323,1,0.202917,1,4.872082378630672,0.0
55.749825,-1.118896,9.8919846111,2.0,40.133967,2,0.082507,2,4.68284099901923,0.0
56.355164,4.987244,10.6314795698,2.0,37.980043,2,0.246076,2,4.8434197096161995,0.0
56.701897,1.687897,10.4249847316,2.0,41.698483,2,0.166097,2,5.186579452099465,0.0
56.788548,0.647858,10.5127341451,2.0,40.004518,2,0.194900,2,5.110575003751959,0.0
54.445457,0.095032,9.6925828393,2.0,29.892001,2,0.151620,2,4.6153766107476475,0.0
54.510326,1.941162,10.2175025286,2.0,31.593136,2,0.270305,2,4.990007227688478,0.0
55.598915,2.873901,10.3672034551,2.0,34.672034,2,0.093129,2,5.011491008395975,0.0
55.607330,1.547821,10.3162379106,2.0,35.406964,2,0.299352,2,5.025627821986937,0.0
55.773041,3.902985,10.4549437011,2.0,33.864738,2,0.077671,2,4.969718399031014,0.0
56.740845,1.523682,10.4526721175,2.0,40.177849,2,0.231379,2,5.181623486303726,0.0
55.299538,-2.223114,8.8661555306,1.0,31.289940,1,0.139945,1,4.347493174383791,0.0
55.824150,-2.493103,9.5877800257,1.0,40.156073,1,0.177066,1,4.771586788043418,0.0
54.979965,-1.018402,9.3153463874,2.0,29.682110,2,0.062627,2,4.3547657746613355,0.0
55.532860,0.344727,10.2336407742,2.0,37.232732,2,0.073953,2,4.930164369598758,0.0
55.645584,-1.722290,9.0563227639,2.0,34.867070,2,0.120810,2,4.441720096630984,0.0
55.745567,2.093719,10.3279858092,2.0,35.856129,2,0.111689,2,5.062917652523021,0.0
56.916164,1.616913,10.4753289467,2.0,41.531803,2,0.090899,2,5.187221956056938,0.0
55.846020,-1.903595,9.5400290147,2.0,34.624832,2,0.283825,2,4.582691300321101,0.0
54.647991,0.890472,10.0967592404,2.0,30.099501,2,0.047407,2,4.895332072559455,0.0
55.920231,3.371155,10.3989488352,2.0,35.434929,2,0.291029,2,4.988956410946055,0.0
56.070580,-2.950714,8.8678282898,2.0,40.456717,2,0.178011,2,4.575273526471297,0.0
56.353069,1.251892,10.4486919604,2.0,40.189142,2,0.134204,2,5.131570220766517,0.0
54.981041,0.633636,10.0929577647,2.0,30.753680,2,0.153481,2,4.881644093628145,0.0
55.792877,-1.881744,9.5091046748,2.0,34.375754,2,0.307785,2,4.56634924273026,0.0
56.739948,-1.465179,10.3473510500,2.0,34.228331,2,0.151670,2,4.81480924228576,0.0
56.384480,-0.716248,10.4631237469,2.0,41.397635,2,0.285578,2,4.944229225727493,0.0
54.780910,1.087341,10.1698566502,2.0,31.795212,2,0.237200,2,4.9134876528142355,0.0
55.693375,0.287903,10.3048561448,2.0,37.295053,2,0.161278,2,4.934377342009585,0.0
56.093788,4.113068,10.5068503210,2.0,35.051136,2,0.103336,2,4.953331108614687,0.0
56.754875,2.527435,10.4037203919,2.0,42.415431,2,0.247010,2,5.159701305534002,0.0
54.418549,0.583405,9.9471074179,2.0,29.088969,2,0.170414,2,4.8288639806349565,0.0
54.643967,5.292755,10.4918741090,2.0,30.520805,2,0.096438,2,4.875048190356168,0.0
54.812519,2.185120,10.2652344362,2.0,31.384067,2,0.136570,2,4.961673880776714,0.0
55.339069,0.852844,10.2151750983,2.0,33.586134,2,0.132269,2,4.9482925886780675,0.0
55.071644,-3.257965,8.4384229395,1.0,30.601161,1,0.210819,1,4.371711439053239,0.0
56.759399,2.576416,10.4123795646,2.0,42.224811,2,0.145645,2,5.148896483254481,0.0
54.786884,1.663574,10.2555553958,2.0,30.999955,2,0.188838,2,4.956020341356435,0.0
54.830036,-4.131958,8.8745650827,1.0,31.306707,1,0.095461,1,4.4276210038764905,0.0
55.406033,3.805695,10.4513755760,2.0,32.127270,2,0.346288,2,4.97082610182184,0.0
55.854301,4.911987,10.5854858759,2.0,33.328155,2,0.361119,2,4.850816349125708,0.0
55.951355,5.477844,10.6272982052,2.0,33.926323,2,0.187224,2,4.781145142161765,0.0
56.066471,-2.145325,9.7549462641,2.0,42.188311,2,0.290879,2,4.741229216791173,0.0
56.548561,0.481171,10.4934808954,2.0,40.883646,2,0.170117,2,5.072187687175547,0.0
56.580135,2.430695,10.4022523345,2.0,40.752920,2,0.127751,2,5.154198516939739,0.0
56.676582,3.505554,10.4803408565,2.0,42.779669,2,0.139414,2,5.035465110837203,0.0
56.778019,-0.921082,10.5210848887,2.0,35.176875,2,0.246198,2,4.927652186848289,0.0
56.364838,-1.111298,10.4122808030,2.0,42.978455,2,0.195261,2,4.913506567244545,0.0
54.166416,2.945312,10.2976553955,2.0,29.841076,2,0.246057,2,4.95277504639229,0.0
54.177822,-2.011078,10.5156759285,1.0,34.247154,1,0.180665,1,4.777564210126352,0.0
55.260883,-4.083069,9.3091174540,1.0,32.560351,1,0.229074,1,4.485024219051904,0.0
55.352142,2.896606,10.3737369967,2.0,32.330066,2,0.188310,2,4.991160973447054,0.0
54.260704,-2.428772,9.6397784892,1.0,30.615622,1,0.244453,1,4.682320584219746,0.0
55.001297,4.922760,10.5414886867,2.0,31.244692,2,0.131904,2,4.852125405480732,0.0
55.646816,4.376373,10.4989098328,2.0,32.782283,2,0.140787,2,4.917122552285319,0.0
53.997543,-1.891968,9.1322975902,1.0,29.457097,1,0.102301,1,4.408108533261839,0.0
54.272831,2.060822,10.2034864589,2.0,30.877124,2,0.052423,2,5.004346188662653,0.0
55.515007,5.528442,10.5974128180,2.0,32.013634,2,0.307619,2,4.778302252212048,0.0
55.552761,2.104492,10.3221434062,2.0,34.928637,2,0.168619,2,5.0511210280053875,0.0
56.228924,-3.627411,9.3571633496,1.0,38.672926,1,0.122936,1,4.619049707200562,0.0
56.412800,-3.915833,9.0502648257,1.0,38.443655,1,0.111900,1,4.975918103730365,0.0
54.857243,-0.195557,9.7217481406,2.0,30.867254,2,0.091125,2,4.709802543901527,0.0
54.905731,-0.941559,9.3348837145,2.0,30.273521,2,0.173102,2,4.3883791013020055,0.0
56.713615,-4.366119,7.7519629797,1.0,28.727337,1,0.121895,1,4.399067093579644,0.0
56.797901,5.028320,10.7468409159,2.0,38.150413,2,0.149441,2,4.873741844907598,0.0
56.937168,-0.270447,10.5853046831,2.0,34.191097,2,0.034098,2,5.054902265457132,0.0
54.109150,-3.856842,9.9496215814,2.0,32.957713,2,0.245433,2,4.887376638027829,0.0
56.622307,-4.219482,9.9492783894,1.0,32.232301,1,0.112990,1,4.725529969359086,0.0
54.236423,1.976776,10.1945294184,2.0,29.306150,2,0.180306,2,5.005538792051676,0.0
54.561432,-3.086182,9.1742958771,1.0,29.348498,1,0.198526,1,4.934312942022041,0.0
55.748661,1.846680,10.3321101969,2.0,36.069446,2,0.219506,2,5.0526488789079345,0.0
55.871670,-2.763428,9.6553827606,1.0,40.505519,1,0.122852,1,4.975189132226566,0.0
56.803761,3.066681,10.4509812843,2.0,43.224721,2,0.137909,2,5.104493572596391,0.0
54.711937,0.965515,10.1281460171,2.0,30.665361,2,0.103299,2,4.891621862721733,0.0
54.867973,-2.095093,9.9042255740,1.0,30.514435,1,0.196345,1,5.220353715699649,0.0
56.051544,-1.387848,10.1278792345,2.0,39.168525,2,0.189892,2,4.83383323305494,0.0
54.606865,-1.312256,8.0827951549,1.0,27.762457,1,0.155902,1,3.918410187089759,0.0
55.501976,-3.199860,9.5533466922,1.0,35.594065,1,0.120256,1,4.735568267343774,0.0
56.170967,4.735565,10.5783670243,2.0,36.909234,2,0.222404,2,4.878494288931368,0.0
56.212818,4.922974,10.6133101319,2.0,36.071668,2,0.312661,2,4.874821443934503,0.0
54.036819,0.900635,9.9976745124,2.0,30.996247,2,0.099617,2,4.88597186301729,0.0
55.229965,4.336395,10.4899801768,2.0,31.356996,2,0.127634,2,4.920457863083005,0.0
55.517845,-4.251923,8.9096076632,1.0,35.954586,1,0.054074,1,4.4432686558984935,0.0
56.313217,5.542511,10.7157144110,2.0,35.399050,2,0.214972,2,4.783984844903788,0.0
56.736671,-2.585052,8.3592812686,1.0,26.415936,1,0.053519,1,4.170866712165205,0.0
54.888237,-1.080750,9.1745662058,2.0,30.211384,2,0.296847,2,4.282505380464625,0.0
54.892776,-3.326965,8.4089448274,1.0,31.127042,1,0.124044,1,4.713815123665382,0.0
